item_id,verb_stem,distance_bucket,n_intervening_tokens,context_sentence,correct_prefix,distractor_prefixes,full_original_sentence,intervening_text,sent_id,source_file,correct_logprob,correct_logprob_per_token,distractor_logprobs,best_distractor_logprob,margin,model_prefers_correct
11,kommen,long,23,"Damit kommen die Hersteller auch der Kompatibilität zwischen dem einzigen wiederbeschreibbaren DVD-Format , für das es Geräte gibt , und den DVD-ROM-Playern ein gutes Stück",näher,dazu;davon,"Damit kommen die Hersteller auch der Kompatibilität zwischen dem einzigen wiederbeschreibbaren DVD-Format , für das es Geräte gibt , und den DVD-ROM-Playern ein gutes Stück näher .","die Hersteller auch der Kompatibilität zwischen dem einzigen wiederbeschreibbaren DVD-Format , für das es Geräte gibt , und den DVD-ROM-Playern ein gutes Stück",hdt-s24289,de_hdt-ud-train-a-1.conllu,-1.8177642822265625,-1.8177642822265625,-9.3562;-6.9346,-6.9346160888671875,5.116851806640625,1
12,kommen,long,14,Zu den reinen Lizenzkosten kommen Beträge in Milliardenhöhe für den Aufbau der UMTS-Netze sowie Zinsen für Kredite und Anleihen,hinzu,los;zuvor,Zu den reinen Lizenzkosten kommen Beträge in Milliardenhöhe für den Aufbau der UMTS-Netze sowie Zinsen für Kredite und Anleihen hinzu .,Beträge in Milliardenhöhe für den Aufbau der UMTS-Netze sowie Zinsen für Kredite und Anleihen,hdt-s148405,de_hdt-ud-train-b-1.conllu,-0.7349722981452942,-0.7349722981452942,-17.0568;-13.4226,-13.422647476196289,12.687675178050995,1
13,kommen,long,8,"Sollte die Klägerin in dem Prozeß Recht bekommen , warnt er , käme dies "" einem Maulkorb für das Internet """,gleich,näher;zuvor,"Sollte die Klägerin in dem Prozeß Recht bekommen , warnt er , käme dies "" einem Maulkorb fürs Internet "" gleich .","dies "" einem Maulkorb für das Internet """,hdt-s95946,de_hdt-ud-train-a-2.conllu,-0.4443904757499695,-0.4443904757499695,-6.8420;-9.5760,-6.842026710510254,6.397636234760284,1
14,kommen,long,11,"Es ist in einer Armbanduhr untergebracht und kommt ohne herkömmlichen Lautsprecher und ohne die übliche "" große "" Handy-Tastatur",aus,unter;hierher,"Es ist in einer Armbanduhr untergebracht und kommt ohne herkömmlichen Lautsprecher und ohne die übliche "" große "" Handy-Tastatur aus .","ohne herkömmlichen Lautsprecher und ohne die übliche "" große "" Handy-Tastatur",hdt-s74871,de_hdt-ud-train-a-2.conllu,-2.47879695892334,-2.47879695892334,-6.0607;-9.9602,-6.060690879821777,3.5818939208984375,1
15,kommen,long,9,So kommen die jetzt erhältlichen DVD-ROM-Laufwerke und DVD-Player nicht mit DVD-R-Discs,zurecht,vor;an,"So kommen die jetzt erhältlichen DVD-ROM-Laufwerke und DVD-Player nicht mit DVD-R-Discs zurecht , die in mehreren Sessions beschrieben sind : ihnen fehlt die Multisessionfähigkeit .",die jetzt erhältlichen DVD-ROM-Laufwerke und DVD-Player nicht mit DVD-R-Discs,hdt-s24279,de_hdt-ud-train-a-1.conllu,-0.8837136030197144,-0.8837136030197144,-7.0821;-5.6224,-5.622391700744629,4.7386780977249146,1
16,gehen,short,2,"Der Professor , der sich vor seinem Wechsel in die Informatik lange Jahre mit Statistik beschäftigt hat , ging ein Hauptargument",an,bergauf;voraus,"Der Professor , der sich vor seinem Wechsel in die Informatik lange Jahre mit Statistik beschäftigt hat , ging ein Hauptargument an , das die ganze Diskussion über die IT-Migranten auch bei der deutschen Green-Card-Regelung begleitet hat :",ein Hauptargument,hdt-s149267,de_hdt-ud-train-b-1.conllu,-1.9824789762496948,-1.9824789762496948,-15.9466;-6.2333,-6.233257293701172,4.250778317451477,1
17,gehen,short,2,35 Prozent unter ihnen gehen sogar davon,aus,ein;zugrunde,"35 Prozent unter ihnen gehen sogar davon aus , daß es Gratistelefonate schon binnen eines Jahres geben wird .",sogar davon,hdt-s77092,de_hdt-ud-train-a-2.conllu,-0.0068229790776968,-0.0068229790776968,-12.7644;-13.0091,-12.764421463012695,12.757598483934999,1
18,gehen,short,1,Eine E-Mail mit sexuellem Inhalt ging weltweit,herum,auf;hinaus,"Eine E-Mail mit sexuellem Inhalt ging weltweit herum , nachdem der Empfänger , ein Rechtsanwalt , sie von seinem Arbeitsplatz aus stolz an einige Freunde weitergeleitet hatte .",weltweit,hdt-s92833,de_hdt-ud-train-a-2.conllu,-7.448683261871338,-7.448683261871338,-4.0772;-11.6522,-4.0772385597229,-3.3714447021484375,0
19,gehen,short,2,Rechtsanwalt geht gegen Abmahn-Datenbank,vor,vorbei;voran,Rechtsanwalt geht gegen Abmahn-Datenbank vor,gegen Abmahn-Datenbank,hdt-s14426,de_hdt-ud-test.conllu,-0.27048352360725403,-0.27048352360725403,-12.7240;-8.3240,-8.324027061462402,8.053543537855148,1
20,gehen,short,1,"Die Telekom öffnet den anmeldepflichtigen T-Online-by-Call-Zugang ausschließlich über ISDN , Kunden mit analogem Anschluss gehen leer",aus,zusammen;zu,"Die Telekom öffnet den anmeldepflichtigen T-Online-by-Call-Zugang ausschließlich über ISDN , Kunden mit analogem Anschluss gehen leer aus .",leer,hdt-s199754,de_hdt-ud-train-b-2.conllu,-0.024815628305077553,-0.024815628305077553,-11.8963;-7.9169,-7.916874885559082,7.8920592572540045,1
21,gehen,medium,7,E-Plus geht mit Hutchison zu der Ersteigerung einer UMTS-Lizenz,zusammen,einher;aufwärts,E-Plus geht mit Hutchison zur Ersteigerung einer UMTS-Lizenz zusammen .,mit Hutchison zu der Ersteigerung einer UMTS-Lizenz,hdt-s143931,de_hdt-ud-train-b-1.conllu,-4.819925308227539,-4.819925308227539,-5.9862;-13.1049,-5.986230850219727,1.1663055419921875,1
22,gehen,medium,3,Sie geht nicht nur davon,aus,bergauf;herum,"Sie geht nicht nur davon aus , dass bereits im Jahr 2003 mehr als eine Milliarde Mobilfunk-Teilnehmer weltweit geben wird , sondern dass im selben Jahr auch die Zahl der mobilen Internet-Zugangsgeräte die Anzahl der PCs mit Internet-Anbindung übersteigt .",nicht nur davon,hdt-s20009,de_hdt-ud-train-a-1.conllu,-0.005282136145979166,-0.005282136145979166,-17.4851;-11.1916,-11.191576957702637,11.186294821556658,1
23,gehen,medium,3,Dem Regelbetrieb in Ludwigshafen gingen Experimente in Bremen,voraus,weiter;hinaus,Dem Regelbetrieb in Ludwigshafen gingen Experimente in Bremen voraus .,Experimente in Bremen,hdt-s171165,de_hdt-ud-train-b-2.conllu,-1.5196630954742432,-1.5196630954742432,-6.7773;-11.1904,-6.777315139770508,5.257652044296265,1
24,gehen,medium,5,Geht das Verfahren positiv für Microsoft,aus,hinweg;hinaus,"Geht das Verfahren positiv für Microsoft aus , erscheint eine erneute Anklage wegen der Serversoftware zunächst unwahrscheinlich .",das Verfahren positiv für Microsoft,hdt-s37122,de_hdt-ud-train-a-1.conllu,-0.9998480677604675,-0.9998480677604675,-13.2387;-7.7601,-7.760117053985596,6.760268986225128,1
25,gehen,medium,3,Britische Geheimdienste gehen wieder gegen Web-Veröffentlichungen,vor,nach;weg,Britische Geheimdienste gehen wieder gegen Web-Veröffentlichungen vor,wieder gegen Web-Veröffentlichungen,hdt-s7545,de_hdt-ud-dev.conllu,-1.0150235891342163,-1.0150235891342163,-6.0948;-13.4921,-6.09481954574585,5.079795956611633,1
26,gehen,long,36,"Aus dem Poker gingen D1 ( Telekom ) , D2 ( Vodafone ) , E-Plus , VIAG Interkom ( British Telecom ) sowie Mobilcom ( France Telecom ) und zu der Überraschung vieler auch das spanisch/finnische Konsortium G3 als Sieger",hervor,hinweg;weiter,"Aus dem Poker gingen D1 ( Telekom ) , D2 ( Vodafone ) , E-Plus , VIAG Interkom ( British Telecom ) sowie Mobilcom ( France Telecom ) und zur Überraschung vieler auch das spanisch/finnische Konsortium G3 als Sieger hervor .","D1 ( Telekom ) , D2 ( Vodafone ) , E-Plus , VIAG Interkom ( British Telecom ) sowie Mobilcom ( France Telecom ) und zu der Überraschung vieler auch das spanisch/finnische Konsortium G3 als Sieger",hdt-s56797,de_hdt-ud-train-a-1.conllu,-0.33778291940689087,-0.33778291940689087,-14.8392;-7.5581,-7.558089256286621,7.22030633687973,1
27,gehen,long,18,Der von James Clark und Stephen Deach ( Adobe ) verfaßte Draft geht nicht nur wegen seines Umfangs weit über die von Microsoft und anderen in dem August 1997 eingereicht Note,hinaus,bergauf;ab,Der von James Clark und Stephen Deach ( Adobe ) verfaßte Draft geht nicht nur wegen seines Umfangs weit über die von Microsoft und anderen im August 1997 eingereicht Note hinaus .,nicht nur wegen seines Umfangs weit über die von Microsoft und anderen in dem August 1997 eingereicht Note,hdt-s110119,de_hdt-ud-dev.conllu,-6.785235404968262,-6.785235404968262,-22.0778;-9.7168,-9.716753959655762,2.9315185546875,1
28,gehen,long,8,Der Reply geht dann wieder ordnungsgemäß als E-Mail an den Absender,zurück,verloren;vor,Der Reply geht dann wieder ordnungsgemäß als E-Mail an den Absender zurück .,dann wieder ordnungsgemäß als E-Mail an den Absender,hdt-s28418,de_hdt-ud-train-a-1.conllu,-0.9031405448913574,-0.9031405448913574,-6.4637;-7.1631,-6.463687419891357,5.560546875,1
29,gehen,long,13,"Zwei Tage , bevor in Stockholm die Kerzen an den Weihnachtsbäumen angezündet wurden , gingen in dem Skandinavien-Büro von Webmiles nach nicht einmal neun Monaten Betriebszeit die Lichter",aus,auseinander;los,"Zwei Tage , bevor in Stockholm die Kerzen an den Weihnachtsbäumen angezündet wurden , gingen im Skandinavien-Büro von Webmiles nach nicht einmal neun Monaten Betriebszeit die Lichter aus - der zweite Schlag für Webmiles nach dem Ende der Kooperation mit Ricardo vor wenigen Wochen .",in dem Skandinavien-Büro von Webmiles nach nicht einmal neun Monaten Betriebszeit die Lichter,hdt-s173462,de_hdt-ud-train-b-2.conllu,-0.18493729829788208,-0.18493729829788208,-10.7601;-6.9254,-6.925446510314941,6.740509212017059,1
30,gehen,long,12,An dem 26. Juli will Infineon die Zahlen für das morgen endende dritte Quartal vorlegen und geht von einem Gewinn von rund 300 Millionen Euro ( vor Steuern ),aus,einher;zu,Am 26. Juli will Infineon die Zahlen für das morgen endende dritte Quartal vorlegen und geht von einem Gewinn von rund 300 Millionen Euro ( vor Steuern ) aus .,von einem Gewinn von rund 300 Millionen Euro ( vor Steuern ),hdt-s46136,de_hdt-ud-train-a-1.conllu,-0.167278453707695,-0.167278453707695,-13.9083;-10.6962,-10.69620132446289,10.528922870755196,1
31,stellen,short,1,Man stelle sich,vor,richtig;hin,"Man stelle sich vor , die GMD oder das Fraunhofer Institut würden hierzulande nämliches machen .",sich,hdt-s98191,de_hdt-ud-train-a-2.conllu,-0.37442702054977417,-0.37442702054977417,-11.6508;-12.3955,-11.650801658630371,11.276374638080597,1
32,stellen,short,2,Transmeta stellt den Crusoe-Prozessor,her,fest;gleich,"Transmeta stellt den Crusoe-Prozessor her , der vor allem durch seine geringe Stromaufnahme ( unter 5 Watt bei 600 MHz ) und daher geringe Hitzeentwicklung glänzt .",den Crusoe-Prozessor,hdt-s185118,de_hdt-ud-train-b-2.conllu,-2.9810521602630615,-2.9810521602630615,-7.9740;-8.6593,-7.973957061767578,4.992904901504517,1
33,stellen,short,2,Mögliche Konzepte stellte Marit Köhntopp,vor,sicher;nach,"Mögliche Konzepte stellte Marit Köhntopp vor , Informatikerin im Unabhängigen Datenschutzzentrum in Kiel .",Marit Köhntopp,hdt-s83982,de_hdt-ud-train-a-2.conllu,-1.7051537036895752,-1.7051537036895752,-8.7172;-6.8069,-6.806937217712402,5.101783514022827,1
34,stellen,short,2,Diamond stellt neuen Rio,vor,dar;sicher,Diamond stellt neuen Rio vor,neuen Rio,hdt-s105358,de_hdt-ud-dev.conllu,-3.829890489578247,-3.829890489578247,-8.5711;-12.9298,-8.571085929870605,4.741195440292358,1
35,stellen,short,1,Hierzu stelle ich,fest,raus;zusammen,Hierzu stelle ich fest :,ich,hdt-s50985,de_hdt-ud-train-a-1.conllu,-0.558175802230835,-0.558175802230835,-11.4381;-9.8314,-9.83140754699707,9.273231744766235,1
36,stellen,medium,5,Vielmehr stellten sie in dem Wesentlichen darauf,ab,vor;ein,"Vielmehr stellten sie im Wesentlichen darauf ab , dass das Gerät derzeit die Existenz von privaten Fernsehanbietern noch nicht bedrohe .",sie in dem Wesentlichen darauf,hdt-s59641,de_hdt-ud-train-a-1.conllu,-0.06990932673215866,-0.06990932673215866,-10.6794;-6.9406,-6.940606117248535,6.8706967905163765,1
37,stellen,medium,5,"Um in Zukunft wieder Gewinne einzufahren , stellt T-Online jetzt ein verlustträchtiges Angebot",ein,um;dar,"Um in Zukunft wieder Gewinne einzufahren , stellt T-Online jetzt ein verlustträchtiges Angebot ein :",T-Online jetzt ein verlustträchtiges Angebot,hdt-s20247,de_hdt-ud-train-a-1.conllu,-6.420715808868408,-6.420715808868408,-6.8976;-3.0871,-3.087090015411377,-3.3336257934570312,0
38,stellen,medium,7,"Die US-Firma Invention Machine Corporation stellt einen "" Knowledge-Processor "" für das Internet",vor,richtig;dar,"Die US-Firma Invention Machine Corporation stellt einen "" Knowledge-Processor "" für das Internet vor .","einen "" Knowledge-Processor "" für das Internet",hdt-s49833,de_hdt-ud-train-a-1.conllu,-2.8270018100738525,-2.8270018100738525,-12.0208;-4.1377,-4.137662887573242,1.3106610774993896,1
39,stellen,medium,6,Die Datenmengen bei der Aufzeichnung von Video in dem MPEG-2- oder MPEG-4-Format stellten für die Microdrives überhaupt kein Problem,dar,ab;frei,"Die Datenmengen bei der Aufzeichnung von Video im MPEG-2- oder MPEG-4-Format stellten für die Microdrives überhaupt kein Problem dar , meint Berger .",für die Microdrives überhaupt kein Problem,hdt-s205146,de_hdt-ud-train-b-2.conllu,-0.025356102734804153,-0.025356102734804153,-9.4008;-12.9483,-9.400798797607422,9.375442694872618,1
40,stellen,medium,5,"Die Sonne-Flatrate war bereits in dem September des letzten Jahres untergegangen , das Sonnet-Portal stellte die Firma dann Mitte Dezember",ein,zusammen;nach,"Die Sonne-Flatrate war bereits im September des letzten Jahres untergegangen , das Sonnet-Portal stellte die Firma dann Mitte Dezember ein .",die Firma dann Mitte Dezember,hdt-s199580,de_hdt-ud-train-b-2.conllu,-1.784232258796692,-1.784232258796692,-6.4476;-4.9370,-4.93698787689209,3.152755618095398,1
41,stellen,long,16,Als vollständig kompatibel zu der Version 6.3 des X Window System stellte NetManage auf der CeBIT den in dem letzten Jahr von Age Logic übernommenen X-Server für PCs,vor,sicher;heraus,Als vollständig kompatibel zur Version 6.3 des X Window System stellte NetManage auf der CeBIT den im letzten Jahr von Age Logic übernommenen X-Server für PCs vor .,NetManage auf der CeBIT den in dem letzten Jahr von Age Logic übernommenen X-Server für PCs,hdt-s192763,de_hdt-ud-train-b-2.conllu,-1.0085171461105347,-1.0085171461105347,-8.2843;-7.2793,-7.279330253601074,6.2708131074905396,1
42,stellen,long,9,Das Heinz Nixdorf Museum in Paderborn stellt für diese Aktion eine Etage samt der benötigten Energieversorgung,bereit,auf;infrage,Das Heinz Nixdorf Museum in Paderborn stellt für diese Aktion eine Etage samt der benötigten Energieversorgung bereit .,für diese Aktion eine Etage samt der benötigten Energieversorgung,hdt-s17523,de_hdt-ud-test.conllu,-1.4801033735275269,-1.4801033735275269,-3.1933;-9.4890,-3.193291664123535,1.7131882905960083,1
43,stellen,long,9,Dies stellte an dem Freitag die britische E-Zine Need To Know,fest,gegenüber;her,Dies stellte am Freitag die britische E-Zine Need To Know fest .,an dem Freitag die britische E-Zine Need To Know,hdt-s105758,de_hdt-ud-dev.conllu,-3.598527431488037,-3.598527431488037,-6.5493;-3.9748,-3.9747633934020996,0.3762359619140625,1
44,stellen,long,9,Baan stellt wie die noch größere Walldorfer SAP Software für Großunternehmen,her,aus;fertig,Baan stellt wie die noch größere Walldorfer SAP Software für Großunternehmen her .,wie die noch größere Walldorfer SAP Software für Großunternehmen,hdt-s119198,de_hdt-ud-test.conllu,-5.980796813964844,-5.980796813964844,-4.2487;-11.1707,-4.248741149902344,-1.7320556640625,0
45,stellen,long,8,"Die Asia Pacific Telecommunity ( APT ) , ein auf einem zwischenstaatlichen Vertrag beruhender regionaler Telekommunikationsverbund , hatte Anfang November die so genannte Tokyo Declaration verabschiedet , in der sich die Informations- und Telekommunikationsminister der APT-Mitgliederstaaten auf Entwicklungsgrundsätze in dem Bereich der Informations- und Kommunikationstechniken verständigt hatten - diese Deklaration stellt ein Pendant zu dem europäischen Internet-Entwicklungsplans E-Europe 2002",dar,fertig;her,"Die Asia Pacific Telecommunity ( APT ) , ein auf einem zwischenstaatlichen Vertrag beruhender regionaler Telekommunikationsverbund , hatte Anfang November die so genannte Tokyo Declaration verabschiedet , in der sich die Informations- und Telekommunikationsminister der APT-Mitgliederstaaten auf Entwicklungsgrundsätze im Bereich der Informations- und Kommunikationstechniken verständigt hatten - diese Deklaration stellt ein Pendant zum europäischen Internet-Entwicklungsplans E-Europe 2002 dar .",ein Pendant zu dem europäischen Internet-Entwicklungsplans E-Europe 2002,hdt-s31901,de_hdt-ud-train-a-1.conllu,-0.6991869807243347,-0.6991869807243347,-10.9854;-7.8636,-7.863569736480713,7.164382755756378,1
46,geben,short,2,Anderthalb Jahre später gab die Firma,auf,ein;bekennen,Anderthalb Jahre später gab die Firma auf :,die Firma,hdt-s153306,de_hdt-ud-train-b-1.conllu,-4.242703437805176,-4.242703437805176,-4.2823;-14.9782,-4.282315254211426,0.03961181640625,1
47,geben,short,0,Der Prozessorhersteller gab,an,preis;zurück,"Der Prozessorhersteller gab an , die Wiederherstellung des Steuerungssystems habe rund 20.000 US-Dollar gekostet .",,hdt-s178806,de_hdt-ud-train-b-2.conllu,-2.401768684387207,-2.401768684387207,-8.9417;-8.7935,-8.793545722961426,6.391777038574219,1
48,geben,short,1,Als einen Grund für den schlappen PC-Absatz gab IDC,an,wider;heraus,"Als einen Grund für den schlappen PC-Absatz gab IDC an , dass Großfirmen bei Investitionen in Hardware zögerlicher seien als erwartet .",IDC,hdt-s45418,de_hdt-ud-train-a-1.conllu,-0.5830845236778259,-0.5830845236778259,-11.5282;-7.4017,-7.401657581329346,6.81857305765152,1
49,geben,short,0,IDT gibt,an,ein;vor,"IDT gibt an , die Lieferengpässe beim W2-Chips ausgeräumt zu haben und die Versionen mit 200 , 225 und 240 MHz in Stückzahlen liefern zu können , auch in Ausführungen mit 3,3 Volt .",,hdt-s187269,de_hdt-ud-train-b-2.conllu,-4.473048210144043,-4.473048210144043,-4.3656;-6.3466,-4.365588188171387,-0.10746002197265625,0
50,geben,short,2,Als Grund gab ein Funktionär,an,preis;frei,"Als Grund gab ein Funktionär an, dass ""der Vater immer wieder Geld wollte"".",ein Funktionär,train-s2672,de_gsd-ud-train.conllu,-1.2598015069961548,-1.2598015069961548,-9.4291;-10.7870,-9.429075241088867,8.169273734092712,1
51,geben,medium,3,In einer Börsenpflichtmeldung gab der Co-Shopping-Anbieter LetsBuyIt.com,bekannt,weiter;statt,"In einer Börsenpflichtmeldung gab der Co-Shopping-Anbieter LetsBuyIt.com bekannt , dass die niederländische Muttergesellschaft ein Moratorium beantragt hat .",der Co-Shopping-Anbieter LetsBuyIt.com,hdt-s177724,de_hdt-ud-train-b-2.conllu,-0.9732669591903687,-0.9732669591903687,-8.2202;-11.0014,-8.220199584960938,7.246932625770569,1
52,geben,medium,3,Unzufriedenheit mit der Situation gaben nur kleine EDV-Firmen,an,weiter;preis,Unzufriedenheit mit der Situation gaben nur kleine EDV-Firmen an .,nur kleine EDV-Firmen,hdt-s35693,de_hdt-ud-train-a-1.conllu,-1.8374863862991333,-1.8374863862991333,-7.5516;-5.6449,-5.644920349121094,3.8074339628219604,1
53,geben,medium,3,Intel gab außerdem erstmals offiziell,bekannt,ein;heraus,"Intel gab außerdem erstmals offiziell bekannt , einen neuen Prozessor für Low-Cost-PCs und Internet-""Appliances"" wie Fernseh-Set-Top-Boxen zu entwickeln .",außerdem erstmals offiziell,hdt-s184720,de_hdt-ud-train-b-2.conllu,-1.4508272409439087,-1.4508272409439087,-3.5338;-9.3380,-3.533796787261963,2.082969546318054,1
54,geben,medium,6,1906 gab er seine Arzttätigkeit sogar zunächst ganz,auf,hin;nach,1906 gab er seine Arzttätigkeit sogar zunächst ganz auf.,er seine Arzttätigkeit sogar zunächst ganz,train-s5322,de_gsd-ud-train.conllu,-0.06310166418552399,-0.06310166418552399,-9.1048;-6.6124,-6.612364768981934,6.54926310479641,1
55,geben,medium,5,Die Regulierungsbehörde für Telekommunikation und Post gibt in wenigen Wochen den Start,frei,hin;recht,Die Regulierungsbehörde für Telekommunikation und Post gibt in wenigen Wochen den Start frei für den Aufbau von Highspeed-Mobilfunknetzen .,in wenigen Wochen den Start,hdt-s73643,de_hdt-ud-train-a-2.conllu,-5.660282135009766,-5.660282135009766,-7.9309;-11.5682,-7.930904388427734,2.2706222534179688,1
56,geben,long,9,Bislang gab das Unternehmen aber noch keine Details zu dem Format,bekannt,bei;hin,Bislang gab das Unternehmen aber noch keine Details zu dem Format bekannt .,das Unternehmen aber noch keine Details zu dem Format,hdt-s19255,de_hdt-ud-test.conllu,-0.8771981596946716,-0.8771981596946716,-6.9120;-13.5789,-6.912018775939941,6.03482061624527,1
57,geben,long,8,In dem Interview gab Mühlner zudem die Investition eines hohen zweistelligen Millionenbetrags,bekannt,frei;nach,"Im Interview gab Mühlner zudem die Investition eines hohen zweistelligen Millionenbetrags bekannt , um eine eigenen Netzinfrastruktur für das europaweite Großkundengeschäft aufzubauen .",Mühlner zudem die Investition eines hohen zweistelligen Millionenbetrags,hdt-s66520,de_hdt-ud-train-a-2.conllu,-4.174319744110107,-4.174319744110107,-7.7969;-6.2556,-6.255641460418701,2.0813217163085938,1
58,geben,long,17,Als weitere Neuerungen gibt Microsoft die Unterstützung von Dynamic HTML ( DHTML ) und Synchronized Multimedia Integration Language ( SMIL ),an,bei;preis,Als weitere Neuerungen gibt Microsoft die Unterstützung von Dynamic HTML ( DHTML ) und Synchronized Multimedia Integration Language ( SMIL ) an .,Microsoft die Unterstützung von Dynamic HTML ( DHTML ) und Synchronized Multimedia Integration Language ( SMIL ),hdt-s112997,de_hdt-ud-test.conllu,-1.8302809000015259,-1.8302809000015259,-5.9925;-9.3907,-5.992512226104736,4.1622313261032104,1
59,geben,long,9,"An dem Freitag gab das Papier um über 11 Prozent auf 2,71 Euro",nach,vor;heraus,"Am Freitag gab das Papier um über 11 Prozent auf 2,71 Euro nach .","das Papier um über 11 Prozent auf 2,71 Euro",hdt-s152321,de_hdt-ud-train-b-1.conllu,-0.07219550013542175,-0.07219550013542175,-8.8119;-11.8736,-8.811941146850586,8.739745646715164,1
60,geben,long,15,"In dem nachbörslichen Handel gab der Kurs bei vergleichsweise hohem Handelsvolumen noch einmal um über 6 Prozent auf 52,06 US-Dollar",nach,mit;an,"Im nachbörslichen Handel gab der Kurs bei vergleichsweise hohem Handelsvolumen noch einmal um über 6 Prozent auf 52,06 US-Dollar nach .","der Kurs bei vergleichsweise hohem Handelsvolumen noch einmal um über 6 Prozent auf 52,06 US-Dollar",hdt-s149773,de_hdt-ud-train-b-1.conllu,-0.08785279840230942,-0.08785279840230942,-10.6732;-4.3736,-4.373608112335205,4.285755313932896,1
61,nehmen,short,1,Der lang ersehnte Nachfolger des Bildkompressionsformats JPEG nimmt Formen,an,auf;aus,Der lang ersehnte Nachfolger des Bildkompressionsformats JPEG nimmt Formen an .,Formen,hdt-s15384,de_hdt-ud-test.conllu,-0.061610572040081024,-0.061610572040081024,-6.7808;-7.0845,-6.780772686004639,6.719162113964558,1
